Chatting 117,4.0,5.0,1.4705882352941178,0.0,0.0,2.0,0.6346153846153846,0.0,0.0,5.0,1.5426356589147288,0.0,0.0,3.0,0.9,0.0,0.0,3.0,1.1206896551724137,0.0,
Chatting 118,1.0,1.0,0.12605042016806722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21551724137931033,0.0,
Chatting 119,0.0,11.0,1.1596638655462186,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,3.0,1.0310077519379846,0.0,2.0,5.0,1.775,0.0,21.0,12.0,9.206896551724139,0.0,
Discussion 1,30.0,85.0,7.882352941176471,0.0,172.0,427.0,83.42307692307692,14.423076923076923,209.0,411.0,106.37984496124031,15.813953488372093,10.0,60.0,17.5,0.0,93.0,56.0,34.48275862068966,0.0,
Discussion 2,20.0,69.0,6.369747899159663,0.0,195.0,361.0,103.23076923076923,11.346153846153847,156.0,323.0,92.97674418604652,12.325581395348838,9.0,54.0,15.925,0.0,92.0,66.0,36.56896551724138,0.0,
Discussion 3,50.0,75.0,8.058823529411764,0.0,193.0,321.0,99.09615384615384,10.576923076923077,83.0,287.0,61.116279069767444,11.472868217054264,5.0,48.0,13.325,0.0,64.0,65.0,30.49137931034483,0.0,
Discussion 4,23.0,73.0,6.19327731092437,0.0,154.0,344.0,76.88461538461539,11.442307692307692,145.0,300.0,86.2248062015504,13.488372093023257,36.0,48.0,21.3,0.0,55.0,57.0,26.21551724137931,0.0,
Discussion 5,38.0,51.0,6.260504201680672,0.0,62.0,285.0,27.21153846153846,9.711538461538462,80.0,262.0,15.023255813953488,11.472868217054264,0.0,23.0,6.05,0.0,36.0,53.0,21.810344827586206,0.0,
Discussion 6,34.0,73.0,6.781512605042017,0.0,194.0,436.0,99.4423076923077,14.134615384615385,14.0,389.0,20.74418604651163,14.34108527131783,4.0,50.0,13.85,0.0,161.0,79.0,54.18103448275862,0.0,
Discussion 7,23.0,32.0,3.7394957983193278,0.0,45.0,250.0,28.307692307692307,10.384615384615385,64.0,241.0,26.015503875968992,10.581395348837209,0.0,11.0,3.125,0.0,18.0,23.0,9.637931034482758,0.0,
