Mtest4,false,1527501600658
Present,170,1527502649701
Mtest5,false,1527502651230
SoundWindow0,75.63584617764609,1527502653865
SoundWindow1,66.66619953608371,1527502653865
sensor0_Temperature,26.48,1527502655011
sensor0_Humidity,43.37600140415982,1527502655012
sensor0_Brightness,67.0,1527502655012
sensor1_Temperature,24.25,1527502655013
sensor1_Humidity,44.36256044896643,1527502655014
sensor1_Brightness,53.0,1527502655014
SoundCenter0,71.53547251682883,1527502656174
SoundCenter1,72.69073383194116,1527502656176
SoundCenter2,66.63125383460287,1527502656177
SoundWall0,73.76599340895216,1527502656922
SoundWall1,75.05290236033208,1527502656930
SoundWall2,73.58657469027494,1527502656944
SoundC,75.59789851419828,1527502659703
SoundC,75.59789851419828,1527502659703
Present,171,1527502659706
Present,171,1527502659706
sensor0_Temperature,26.48,1527502661333
sensor0_Humidity,43.37600140415982,1527502661334
sensor0_Brightness,67.0,1527502661335
sensor1_Temperature,24.25,1527502661335
sensor1_Humidity,44.36256044896643,1527502661336
sensor1_Brightness,53.0,1527502661336
Mtest8,true,1527502662230
seat2BOccupied,true,1527502663031
totalSeatCount,7,1527502663031
SoundWindow0,75.36997869360026,1527502663864
Aircon0Power,On,1527502664633
SoundWindow1,65.95691406735713,1527502664888
SoundCenter0,71.48620617534485,1527502666175
SoundCenter1,72.69543488319079,1527502666176
SoundCenter2,66.92784275031818,1527502666177
SoundWall0,73.77310379243832,1527502666922
SoundWall1,75.32194012866128,1527502666930
SoundWall2,73.32222708027777,1527502666944
sensor0_Temperature,26.48,1527502667631
sensor0_Humidity,43.37600140415982,1527502667632
sensor0_Brightness,67.0,1527502667632
sensor1_Temperature,24.25,1527502667633
sensor1_Humidity,44.36256044896643,1527502667633
sensor1_Brightness,53.0,1527502667633
seat2BOccupied,false,1527502669067
totalSeatCount,6,1527502669067
SoundC,62.551438321825636,1527502669708
SoundC,62.551438321825636,1527502669708
Present,182,1527502669711
Present,182,1527502669711
SoundWindow0,73.56397784127039,1527502673864
SoundWindow1,64.50721417405228,1527502673867
sensor0_Temperature,26.48,1527502673920
sensor0_Humidity,43.37600140415982,1527502673921
sensor0_Brightness,67.0,1527502673921
sensor1_Temperature,24.25,1527502673922
sensor1_Humidity,44.36256044896643,1527502673922
sensor1_Brightness,53.0,1527502673923
Mtest6,false,1527502674067
SoundCenter0,69.7711679557963,1527502676174
SoundCenter1,72.11185101355638,1527502676176
SoundCenter2,65.27629218866612,1527502676176
SoundWall0,72.42745917357539,1527502676922
SoundWall1,73.96484989083008,1527502676930
SoundWall2,71.37004551335545,1527502676944
Mtest6,true,1527502678067
SoundC,67.01551720930587,1527502679712
SoundC,67.01551720930587,1527502679712
Present,218,1527502679715
Present,218,1527502679715
sensor0_Temperature,26.48,1527502680221
sensor0_Humidity,43.37600140415982,1527502680221
sensor0_Brightness,67.0,1527502680221
sensor1_Temperature,24.25,1527502680222
sensor1_Humidity,44.36256044896643,1527502680222
sensor1_Brightness,53.0,1527502680223
tiltTest_Pitch,5.39,1527502680408
tiltTest_Roll,-0.52,1527502680408
SoundWindow0,73.49357691345513,1527502683864
SoundWindow1,64.17587208671,1527502683868
SoundCenter0,70.43230274145846,1527502686174
SoundCenter1,72.31354263474448,1527502686176
SoundCenter2,65.42154937447518,1527502686177
sensor0_Temperature,26.48,1527502686529
sensor0_Humidity,43.37600140415982,1527502686530
sensor0_Brightness,67.0,1527502686531
sensor1_Temperature,24.25,1527502686532
sensor1_Humidity,44.36256044896643,1527502686533
sensor1_Brightness,53.0,1527502686534
SoundWall0,72.31876470293578,1527502686922
SoundWall1,73.65815922039455,1527502686931
SoundWall2,70.8477194457899,1527502686944
SoundC,67.01551720930587,1527502689719
SoundC,67.01551720930587,1527502689719
Present,190,1527502689721
Present,190,1527502689721
tiltAircon1_Pitch,-156.02,1527502691408
tiltAircon1_Roll,178.2,1527502691408
Mtest5,true,1527502692408
sensor0_Temperature,26.48,1527502692826
sensor0_Humidity,43.37600140415982,1527502692826
sensor0_Brightness,67.0,1527502692827
sensor1_Temperature,24.25,1527502692827
sensor1_Humidity,44.36256044896643,1527502692827
sensor1_Brightness,53.0,1527502692827
Mtest8,true,1527502693408
SoundWindow0,74.08331661324233,1527502693864
seat2BOccupied,true,1527502694170
totalSeatCount,7,1527502694170
Aircon1Power,On,1527502694941
SoundCenter0,71.82543743958188,1527502696174
SoundCenter1,73.48834983685377,1527502696176
SoundCenter2,66.79787983393176,1527502696176
SoundWindow1,64.23013906284625,1527502696405
SoundWall0,72.83942301047529,1527502696922
SoundWall1,73.8903750856877,1527502696931
SoundWall2,70.99464425562013,1527502696947
sensor0_Temperature,26.48,1527502699118
sensor0_Humidity,43.37600140415982,1527502699118
sensor0_Brightness,67.0,1527502699118
sensor1_Temperature,24.25,1527502699119
sensor1_Humidity,44.36256044896643,1527502699119
sensor1_Brightness,53.0,1527502699119
SoundC,68.0998289029382,1527502699723
SoundC,68.0998289029382,1527502699723
Present,185,1527502699726
Present,185,1527502699726
tiltAircon0_Pitch,-146.98,1527502702317
tiltAircon0_Roll,177.66,1527502702317
SoundWindow0,74.80027617583895,1527502703864
SoundWindow1,64.60857137135633,1527502703867
sensor0_Temperature,26.48,1527502705412
sensor0_Humidity,43.37600140415982,1527502705413
sensor0_Brightness,67.0,1527502705415
sensor1_Temperature,24.25,1527502705416
sensor1_Humidity,44.36256044896643,1527502705417
sensor1_Brightness,53.0,1527502705418
SoundCenter0,73.11609361830328,1527502706174
SoundCenter1,74.18236158326891,1527502706176
SoundCenter2,67.66584549748464,1527502706176
SoundWall0,72.83527543355844,1527502706922
SoundWall1,74.03160707186679,1527502706933
SoundWall2,71.12049668686748,1527502706955
Mtest6,true,1527502708317
seat2BOccupied,false,1527502709317
totalSeatCount,6,1527502709317
SoundC,70.5390318503356,1527502709728
SoundC,70.5390318503356,1527502709728
Present,186,1527502709731
Present,186,1527502709731
Aircon0Power,On,1527502710611
sensor0_Temperature,26.48,1527502711772
sensor0_Humidity,43.37600140415982,1527502711773
sensor0_Brightness,67.0,1527502711773
sensor1_Temperature,24.25,1527502711774
sensor1_Humidity,44.36256044896643,1527502711774
sensor1_Brightness,53.0,1527502711775
SoundWindow0,75.4300290239139,1527502713864
SoundWindow1,64.82610591114006,1527502713868
SoundCenter0,73.79240556096956,1527502716174
SoundCenter1,74.23506756597902,1527502716176
SoundCenter2,67.70553852242814,1527502716177
SoundWall0,72.79957140856665,1527502716922
SoundWall1,73.69894841950628,1527502716930
SoundWall2,70.80148719689103,1527502716944
sensor0_Temperature,26.48,1527502718082
sensor0_Humidity,43.37600140415982,1527502718082
sensor0_Brightness,67.0,1527502718083
sensor1_Temperature,24.25,1527502718084
sensor1_Humidity,44.36256044896643,1527502718084
sensor1_Brightness,53.0,1527502718085
SoundC,64.61127993529891,1527502719735
SoundC,64.61127993529891,1527502719735
Present,138,1527502719738
Present,138,1527502719738
Mtest5,true,1527502722641
SoundWindow0,75.51298297859357,1527502723864
SoundWindow1,64.79629955716838,1527502723869
sensor0_Temperature,26.48,1527502724393
sensor0_Humidity,43.37600140415982,1527502724393
sensor0_Brightness,67.0,1527502724394
sensor1_Temperature,24.25,1527502724394
sensor1_Humidity,44.36256044896643,1527502724394
sensor1_Brightness,53.0,1527502724395
SoundCenter0,73.57153708687598,1527502726174
SoundCenter1,74.5930144703967,1527502726176
SoundCenter2,68.132549555771,1527502726176
SoundWall0,72.80802583720224,1527502726922
SoundWall1,73.62710896878893,1527502726931
SoundWall2,71.14606945885465,1527502726942
SoundC,66.44593723960276,1527502729742
SoundC,66.44593723960276,1527502729742
Present,159,1527502729745
Present,159,1527502729745
Mtest8,false,1527502729893
sensor0_Temperature,26.48,1527502730719
sensor0_Humidity,43.37600140415982,1527502730719
sensor0_Brightness,67.0,1527502730720
sensor1_Temperature,24.25,1527502730721
sensor1_Humidity,44.36256044896643,1527502730721
sensor1_Brightness,53.0,1527502730722
SoundWindow0,77.10135809670234,1527502733864
SoundWindow1,66.27794447976264,1527502733869
SoundCenter0,74.82918555174393,1527502736174
SoundCenter1,75.2168861142955,1527502736176
SoundCenter2,69.2973925656049,1527502736176
SoundWall0,73.53101178285058,1527502736922
SoundWall1,74.26405761031116,1527502736930
SoundWall2,73.17785533879139,1527502736944
sensor0_Temperature,26.48,1527502737077
sensor0_Humidity,43.37600140415982,1527502737077
sensor0_Brightness,67.0,1527502737080
sensor1_Temperature,24.25,1527502737080
sensor1_Humidity,44.36256044896643,1527502737080
sensor1_Brightness,53.0,1527502737080
SoundC,64.61127993529891,1527502739747
SoundC,64.61127993529891,1527502739747
Present,166,1527502739749
Present,166,1527502739749
tiltTest_Pitch,5.54,1527502740893
tiltTest_Roll,-0.81,1527502740893
Mtest8,true,1527502742893
sensor0_Temperature,26.48,1527502743407
sensor0_Humidity,43.37600140415982,1527502743407
sensor0_Brightness,67.0,1527502743408
sensor1_Temperature,24.25,1527502743408
sensor1_Humidity,44.36256044896643,1527502743408
sensor1_Brightness,53.0,1527502743409
SoundWindow0,77.45611941717776,1527502743864
seat2BOccupied,true,1527502744281
totalSeatCount,7,1527502744281
Mtest6,false,1527502744281
SoundWindow1,67.20558861944227,1527502746036
SoundCenter0,74.30194930266795,1527502746174
SoundCenter1,75.57469203533323,1527502746176
SoundCenter2,69.72149488848645,1527502746177
SoundWall0,74.51721879696164,1527502746922
SoundWall1,75.4008424954944,1527502746931
SoundWall2,74.53846171134025,1527502746944
sensor0_Temperature,26.48,1527502749718
sensor0_Humidity,43.37600140415982,1527502749719
sensor0_Brightness,67.0,1527502749719
sensor1_Temperature,24.25,1527502749720
sensor1_Humidity,44.36256044896643,1527502749720
sensor1_Brightness,53.0,1527502749721
SoundC,72.26372429269907,1527502749751
SoundC,72.26372429269907,1527502749751
Present,165,1527502749754
Present,165,1527502749754
tiltAircon1_Pitch,-155.08,1527502752144
tiltAircon1_Roll,177.49,1527502752144
SoundWindow0,77.28096659949817,1527502753864
SoundWindow1,67.50788072606399,1527502753868
sensor0_Temperature,26.48,1527502756008
sensor0_Humidity,43.37600140415982,1527502756009
sensor0_Brightness,67.0,1527502756009
sensor1_Temperature,24.25,1527502756009
sensor1_Humidity,44.36256044896643,1527502756010
sensor1_Brightness,53.0,1527502756010
SoundCenter0,73.66649122567658,1527502756174
SoundCenter1,75.23197643827375,1527502756175
SoundCenter2,69.18845487811174,1527502756177
SoundWall0,74.84654047114125,1527502756922
SoundWall1,76.03576994216064,1527502756930
SoundWall2,74.96346207061275,1527502756944
Mtest5,false,1527502759144
SoundC,75.25847282855663,1527502759759
SoundC,75.25847282855663,1527502759759
Present,164,1527502759762
Present,164,1527502759762
tiltAircon0_Pitch,-148.49,1527502762144
tiltAircon0_Roll,180.0,1527502762144
sensor0_Temperature,26.48,1527502762315
sensor0_Humidity,43.37600140415982,1527502762316
sensor0_Brightness,67.0,1527502762316
sensor1_Temperature,24.25,1527502762317
sensor1_Humidity,44.36256044896643,1527502762318
sensor1_Brightness,53.0,1527502762318
SoundWindow0,76.757229718158,1527502763864
SoundWindow1,67.30313301375801,1527502763867
SoundCenter0,73.30779549849262,1527502766174
SoundCenter1,75.42525749249073,1527502766176
SoundCenter2,69.45330972928944,1527502766177
SoundWall0,74.79364786817845,1527502766922
SoundWall1,75.94997239329633,1527502766931
SoundWall2,74.89855502654186,1527502766944
sensor0_Temperature,26.48,1527502768617
sensor0_Humidity,43.37600140415982,1527502768617
sensor0_Brightness,67.0,1527502768618
sensor1_Temperature,24.25,1527502768618
sensor1_Humidity,44.36256044896643,1527502768619
sensor1_Brightness,53.0,1527502768619
SoundC,73.45017003946069,1527502769767
SoundC,73.45017003946069,1527502769767
Present,165,1527502769771
Present,165,1527502769771
Mtest8,true,1527502773144
SoundWindow0,76.89943936845539,1527502773864
SoundWindow1,67.91271723077098,1527502773867
sensor0_Temperature,26.48,1527502774925
sensor0_Humidity,43.37600140415982,1527502774926
sensor0_Brightness,67.0,1527502774926
sensor1_Temperature,24.25,1527502774927
sensor1_Humidity,44.36256044896643,1527502774928
sensor1_Brightness,53.0,1527502774928
Aircon1Power,On,1527502775430
Aircon0Power,On,1527502775435
SoundCenter0,73.3932242339295,1527502776174
SoundCenter1,75.78358365881137,1527502776176
SoundCenter2,69.83482426977281,1527502776177
SoundWall0,75.70739079536094,1527502776922
SoundWall1,76.65327051331838,1527502776930
SoundWall2,75.70679887143059,1527502776944
SoundC,68.0998289029382,1527502779775
SoundC,68.0998289029382,1527502779775
Present,166,1527502779779
Present,166,1527502779779
Mtest6,true,1527502781159
sensor0_Temperature,26.48,1527502781239
sensor0_Humidity,43.37600140415982,1527502781240
sensor0_Brightness,67.0,1527502781240
sensor1_Temperature,24.25,1527502781241
sensor1_Humidity,44.36256044896643,1527502781241
sensor1_Brightness,53.0,1527502781243
SoundWindow0,77.99435022523464,1527502783864
SoundWindow1,68.97888454110472,1527502783868
SoundCenter0,74.7746498586289,1527502786174
SoundCenter1,76.5320579248896,1527502786176
SoundCenter2,70.36264994184032,1527502786176
SoundWall0,76.74579706254657,1527502786922
SoundWall1,77.53598977127652,1527502786930
SoundWall2,76.1876366014858,1527502786942
sensor0_Temperature,26.48,1527502787533
sensor0_Humidity,43.37600140415982,1527502787534
sensor0_Brightness,67.0,1527502787535
sensor1_Temperature,24.25,1527502787536
sensor1_Humidity,44.36256044896643,1527502787537
sensor1_Brightness,53.0,1527502787538
SoundC,77.79930435088828,1527502789783
SoundC,77.79930435088828,1527502789783
Present,171,1527502789785
Present,171,1527502789785
Mtest5,true,1527502790176
sensor0_Temperature,26.48,1527502793831
sensor0_Humidity,43.37600140415982,1527502793832
sensor0_Brightness,67.0,1527502793832
sensor1_Temperature,24.25,1527502793833
sensor1_Humidity,44.36256044896643,1527502793833
sensor1_Brightness,53.0,1527502793834
SoundWindow0,78.31949871461062,1527502793864
SoundWindow1,70.1695064141747,1527502793865
SoundCenter0,76.09212835792124,1527502796174
SoundCenter1,77.40185381653522,1527502796176
SoundCenter2,71.3690618021353,1527502796176
SoundWall0,78.11435147070029,1527502796922
SoundWall1,79.00521761827814,1527502796930
SoundWall2,77.58728586723844,1527502796944
SoundC,80.51504069838761,1527502799790
SoundC,80.51504069838761,1527502799790
Present,182,1527502799793
Present,182,1527502799793
sensor0_Temperature,26.48,1527502800121
sensor0_Humidity,43.37600140415982,1527502800122
sensor0_Brightness,67.0,1527502800123
sensor1_Temperature,24.25,1527502800124
sensor1_Humidity,44.36256044896643,1527502800125
sensor1_Brightness,53.0,1527502800125
tiltTest_Pitch,5.45,1527502800422
tiltTest_Roll,1.94,1527502800422
SoundWindow0,78.80392138371994,1527502803864
SoundWindow1,70.05724204952536,1527502803865
SoundCenter0,76.69212291886001,1527502806174
SoundCenter1,77.75986607400306,1527502806176
SoundCenter2,71.51844589916203,1527502806176
sensor0_Temperature,26.48,1527502806424
sensor0_Humidity,43.37600140415982,1527502806425
sensor0_Brightness,67.0,1527502806425
sensor1_Temperature,24.25,1527502806426
sensor1_Humidity,44.36256044896643,1527502806427
sensor1_Brightness,53.0,1527502806427
SoundWall0,77.4882078717599,1527502806922
SoundWall1,78.28907186517044,1527502806931
SoundWall2,76.66793757276933,1527502806944
Mtest8,false,1527502809423
SoundC,64.61127993529891,1527502809797
SoundC,64.61127993529891,1527502809797
Present,169,1527502809802
Present,169,1527502809802
Mtest6,true,1527502811423
tiltAircon1_Pitch,-154.42,1527502812419
tiltAircon1_Roll,177.85,1527502812419
sensor0_Temperature,26.48,1527502812713
sensor0_Humidity,43.37600140415982,1527502812714
sensor0_Brightness,67.0,1527502812714
sensor1_Temperature,24.25,1527502812715
sensor1_Humidity,44.36256044896643,1527502812715
sensor1_Brightness,53.0,1527502812716
